customer_no,survey_id_2,datesubmit_2,sample2_2,sample3_2,countmisq1_2,countmisq2_2,q1ar_2,q1br_2,q1cr_2,q1dr_2,q1er_2,q1fr_2,q1gr_2,q1hr_2,q1ir_2,q1jr_2,q1kr_2,q2ar_2,q2br_2,q2cr_2,q2dr_2,q2er_2,q2fr_2,q2gr_2,q2hr_2,q2ir_2,q2jr_2,q2kr_2,q2lr_2,q1sum_2,q2sum_2,q1opera_sum,q1musical_sum,q1recital_sum,q2opera_sum,q2musical_sum,q2recital_sum,age3,q1category,q1opera,q1musical,q1recital,q1program_sum,q2opera,q2musical,q2recital,q2program_sum,misq1r_2
1112564,371,2/4/17,2,1,11,11, , , , , , , , , , , ,0,0,0,0,0,1,0,0,0,0,0,0, ,1, , , ,0,1,0, , ,0,0,0, ,0,1,0,1,11
1112723,1131,2/13/17,2,1,11,7, , , , , , , , , , , ,1,0,1,0,1,1,1,0,0,0,0,0, ,5, , , ,2,2,1, , ,0,0,0, ,1,1,1,3,11
1112934,1214,2/14/17,2,1,9,12,0,0,0,1,1,0,0,0,0,0,0, , , , , , , , , , , , ,2, ,0,2,0, , , , ,2,0,1,0,1,0,0,0, ,0
1112936,1072,2/13/17,2,1,11,10, , , , , , , , , , , ,1,0,0,1,0,0,0,0,0,0,0,0, ,2, , , ,1,1,0, , ,0,0,0, ,1,1,0,2,11
1113077,731,2/6/17,2,1,5,12,1,0,1,0,1,1,0,0,1,0,1, , , , , , , , , , , , ,6, ,2,1,2, , , , ,5,1,1,1,4,0,0,0, ,0
1113113,824,2/7/17,2,1,7,12,1,0,0,1,1,0,0,0,0,1,0, , , , , , , , , , , , ,4, ,1,2,0, , , , ,4,1,1,0,3,0,0,0, ,0
1113123,158,2/4/17,2,1,11,2, , , , , , , , , , , ,1,1,0,1,1,1,1,0,1,1,1,1, ,10, , , ,2,3,3, , ,0,0,0, ,1,1,1,5,11
1113401,443,2/4/17,2,1,11,10, , , , , , , , , , , ,1,0,0,1,0,0,0,0,0,0,0,0, ,2, , , ,1,1,0, , ,0,0,0, ,1,1,0,2,11
1113494,567,2/4/17,2,1,7,12,1,1,0,1,0,0,0,0,0,0,1, , , , , , , , , , , , ,4, ,2,1,0, , , , ,5,1,1,0,3,0,0,0, ,0
1113584,704,2/5/17,2,1,8,12,1,0,0,0,1,0,0,0,0,0,1, , , , , , , , , , , , ,3, ,1,1,0, , , , ,5,1,1,0,3,0,0,0, ,0
1113641,645,2/5/17,2,1,0,12,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , ,11, ,3,2,4, , , , ,5,1,1,1,5,0,0,0, ,0
1113673,167,2/4/17,2,1,11,8, , , , , , , , , , , ,0,0,0,0,1,1,1,1,0,0,0,0, ,4, , , ,0,2,2, , ,0,0,0, ,0,1,1,2,11
1113765,224,2/4/17,2,1,6,12,1,1,1,0,1,1,0,0,0,0,0, , , , , , , , , , , , ,5, ,3,1,1, , , , ,3,1,1,1,3,0,0,0, ,0
1113894,697,2/5/17,2,1,11,5, , , , , , , , , , , ,1,0,1,0,1,0,1,1,0,1,0,1, ,7, , , ,2,1,3, , ,0,0,0, ,1,1,1,4,11
1113927,239,2/4/17,2,1,11,7, , , , , , , , , , , ,1,1,0,1,1,1,0,0,0,0,0,0, ,5, , , ,2,3,0, , ,0,0,0, ,1,1,0,2,11
1113928,571,2/4/17,2,1,11,8, , , , , , , , , , , ,1,0,0,1,0,0,1,0,0,1,0,0, ,4, , , ,1,1,2, , ,0,0,0, ,1,1,1,3,11
1113934,695,2/5/17,2,1,11,9, , , , , , , , , , , ,0,0,0,1,1,1,0,0,0,0,0,0, ,3, , , ,0,3,0, , ,0,0,0, ,0,1,0,1,11
1113948,86,2/4/17,2,1,9,12,0,0,0,1,1,0,0,0,0,0,0, , , , , , , , , , , , ,2, ,0,2,0, , , , ,2,0,1,0,1,0,0,0, ,0
1113964,1114,2/13/17,2,1,11,7, , , , , , , , , , , ,1,0,1,0,0,0,0,1,1,0,0,1, ,5, , , ,2,0,2, , ,0,0,0, ,1,0,1,3,11
1114117,366,2/4/17,2,1,11,5, , , , , , , , , , , ,1,1,0,1,0,1,1,1,0,1,0,0, ,7, , , ,2,2,3, , ,0,0,0, ,1,1,1,3,11
1114145,341,2/4/17,2,1,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,0,0,0,0,0,0,0,0,0
1114264,1160,2/13/17,2,1,7,12,1,0,0,0,1,0,0,1,0,0,1, , , , , , , , , , , , ,4, ,1,1,1, , , , ,5,1,1,1,4,0,0,0, ,0
1114372,504,2/4/17,2,1,11,8, , , , , , , , , , , ,1,0,0,1,0,1,0,1,0,0,0,0, ,4, , , ,1,2,1, , ,0,0,0, ,1,1,1,3,11
1114609,619,2/5/17,2,1,11,8, , , , , , , , , , , ,0,0,0,1,0,1,0,1,0,1,0,0, ,4, , , ,0,2,2, , ,0,0,0, ,0,1,1,2,11
1114609,667,2/5/17,2,1,11,8, , , , , , , , , , , ,0,0,0,1,0,1,0,1,0,1,0,0, ,4, , , ,0,2,2, , ,0,0,0, ,0,1,1,2,11
1114638,285,2/4/17,2,1,11,9, , , , , , , , , , , ,1,0,0,1,0,0,0,1,0,0,0,0, ,3, , , ,1,1,1, , ,0,0,0, ,1,1,1,3,11
1114639,1203,2/14/17,2,1,7,12,1,0,0,1,1,0,0,0,0,0,1, , , , , , , , , , , , ,4, ,1,2,0, , , , ,5,1,1,0,3,0,0,0, ,0
1114792,163,2/4/17,2,1,11,0, , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1, ,12, , , ,3,3,4, , ,0,0,0, ,1,1,1,5,11
1114957,420,2/4/17,2,1,11,9, , , , , , , , , , , ,0,0,0,1,1,1,0,0,0,0,0,0, ,3, , , ,0,3,0, , ,0,0,0, ,0,1,0,1,11
1115005,1210,2/14/17,2,1,8,12,1,0,0,0,0,0,1,1,0,0,0, , , , , , , , , , , , ,3, ,1,0,2, , , , ,3,1,0,1,2,0,0,0, ,0
1115028,320,2/4/17,2,1,11,9, , , , , , , , , , , ,0,0,0,1,0,1,1,0,0,0,0,0, ,3, , , ,0,2,1, , ,0,0,0, ,0,1,1,2,11
1115035,369,2/4/17,2,1,8,12,0,0,0,0,1,0,1,0,0,0,1, , , , , , , , , , , , ,3, ,0,1,1, , , , ,5,0,1,1,3,0,0,0, ,0
1115052,529,2/4/17,2,1,11,9, , , , , , , , , , , ,1,0,0,1,0,0,1,0,0,0,0,0, ,3, , , ,1,1,1, , ,0,0,0, ,1,1,1,3,11
1115078,1181,2/14/17,2,1,11,10, , , , , , , , , , , ,0,0,0,1,1,0,0,0,0,0,0,0, ,2, , , ,0,2,0, , ,0,0,0, ,0,1,0,1,11
1115080,1020,2/13/17,2,1,7,12,1,0,0,1,0,0,0,0,0,1,1, , , , , , , , , , , , ,4, ,1,1,0, , , , ,5,1,1,0,4,0,0,0, ,0
1115086,705,2/5/17,2,1,11,9, , , , , , , , , , , ,1,0,0,1,0,0,0,1,0,0,0,0, ,3, , , ,1,1,1, , ,0,0,0, ,1,1,1,3,11
1115095,863,2/11/17,2,1,11,8, , , , , , , , , , , ,0,0,0,1,1,0,0,1,0,0,0,1, ,4, , , ,0,2,1, , ,0,0,0, ,0,1,1,3,11
1115102,723,2/5/17,2,1,8,12,0,0,0,0,1,1,0,0,0,0,1, , , , , , , , , , , , ,3, ,0,1,1, , , , ,5,0,1,1,3,0,0,0, ,0
1115126,862,2/10/17,2,1,11,8, , , , , , , , , , , ,0,0,0,1,1,1,1,0,0,0,0,0, ,4, , , ,0,3,1, , ,0,0,0, ,0,1,1,2,11
1115200,953,2/13/17,2,1,11,7, , , , , , , , , , , ,0,0,0,1,1,1,1,1,0,0,0,0, ,5, , , ,0,3,2, , ,0,0,0, ,0,1,1,2,11
1115345,743,2/6/17,2,1,11,8, , , , , , , , , , , ,1,0,0,1,0,1,1,0,0,0,0,0, ,4, , , ,1,2,1, , ,0,0,0, ,1,1,1,3,11
1115349,915,2/13/17,2,1,11,7, , , , , , , , , , , ,0,0,0,1,1,1,1,0,0,1,0,0, ,5, , , ,0,3,2, , ,0,0,0, ,0,1,1,2,11
1115378,478,2/4/17,2,1,8,12,1,1,0,0,1,0,0,0,0,0,0, , , , , , , , , , , , ,3, ,2,1,0, , , , ,2,1,1,0,2,0,0,0, ,0
1115396,11,2/4/17,2,1,8,12,0,0,0,1,1,1,0,0,0,0,0, , , , , , , , , , , , ,3, ,0,2,1, , , , ,3,0,1,1,2,0,0,0, ,0
1115435,621,2/5/17,2,1,1,12,1,0,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , ,10, ,2,2,4, , , , ,5,1,1,1,5,0,0,0, ,0
1115455,634,2/5/17,2,1,7,12,1,1,0,0,1,0,0,0,0,0,1, , , , , , , , , , , , ,4, ,2,1,0, , , , ,5,1,1,0,3,0,0,0, ,0
1115463,944,2/13/17,2,1,8,12,1,0,0,0,1,0,0,0,0,0,1, , , , , , , , , , , , ,3, ,1,1,0, , , , ,5,1,1,0,3,0,0,0, ,0
1115485,902,2/13/17,2,1,7,12,1,0,0,1,1,0,0,0,0,1,0, , , , , , , , , , , , ,4, ,1,2,0, , , , ,4,1,1,0,3,0,0,0, ,0
1115505,685,2/5/17,2,1,3,12,1,0,0,1,0,1,1,1,1,1,1, , , , , , , , , , , , ,8, ,1,1,4, , , , ,5,1,1,1,5,0,0,0, ,0
1115571,463,2/4/17,2,1,9,12,1,0,0,1,0,0,0,0,0,0,0, , , , , , , , , , , , ,2, ,1,1,0, , , , ,2,1,1,0,2,0,0,0, ,0
1115620,347,2/4/17,2,1,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,0,0,0,0,0,0,0,0,0
1115858,265,2/4/17,2,1,8,12,0,0,0,1,1,0,0,0,0,0,1, , , , , , , , , , , , ,3, ,0,2,0, , , , ,5,0,1,0,2,0,0,0, ,0
1115892,678,2/5/17,2,1,11,10, , , , , , , , , , , ,0,0,0,1,1,0,0,0,0,0,0,0, ,2, , , ,0,2,0, , ,0,0,0, ,0,1,0,1,11
1115893,829,2/7/17,2,1,8,12,0,0,0,0,1,1,1,0,0,0,0, , , , , , , , , , , , ,3, ,0,1,2, , , , ,3,0,1,1,2,0,0,0, ,0
1115980,893,2/13/17,2,1,6,12,0,1,0,1,1,0,0,0,0,1,1, , , , , , , , , , , , ,5, ,1,2,0, , , , ,5,1,1,0,4,0,0,0, ,0
1116022,983,2/13/17,2,1,11,8, , , , , , , , , , , ,1,0,0,0,1,1,1,0,0,0,0,0, ,4, , , ,1,2,1, , ,0,0,0, ,1,1,1,3,11
1117172,417,2/4/17,2,1,11,2, , , , , , , , , , , ,1,1,0,0,1,1,1,1,1,1,1,1, ,10, , , ,2,2,4, , ,0,0,0, ,1,1,1,5,11
1117302,535,2/4/17,2,1,7,12,0,0,0,1,1,0,1,0,1,0,0, , , , , , , , , , , , ,4, ,0,2,2, , , , ,3,0,1,1,2,0,0,0, ,0
1117391,875,2/12/17,2,1,11,9, , , , , , , , , , , ,0,0,0,1,0,1,1,0,0,0,0,0, ,3, , , ,0,2,1, , ,0,0,0, ,0,1,1,2,11
1117457,171,2/4/17,2,1,7,12,0,1,0,0,1,1,1,0,0,0,0, , , , , , , , , , , , ,4, ,1,1,2, , , , ,3,1,1,1,3,0,0,0, ,0
1117535,917,2/13/17,2,1,7,12,0,0,0,1,1,0,0,0,1,0,1, , , , , , , , , , , , ,4, ,0,2,1, , , , ,5,0,1,1,3,0,0,0, ,0
1117559,842,2/8/17,2,1,11,8, , , , , , , , , , , ,0,0,1,0,1,1,0,1,0,0,0,0, ,4, , , ,1,2,1, , ,0,0,0, ,1,1,1,3,11
1117799,212,2/4/17,2,1,7,12,0,0,0,1,1,1,0,0,0,0,1, , , , , , , , , , , , ,4, ,0,2,1, , , , ,5,0,1,1,3,0,0,0, ,0
1118084,470,2/4/17,2,1,11,9, , , , , , , , , , , ,0,0,0,1,0,1,1,0,0,0,0,0, ,3, , , ,0,2,1, , ,0,0,0, ,0,1,1,2,11
1118131,1021,2/13/17,2,1,11,9, , , , , , , , , , , ,1,0,0,1,0,1,0,0,0,0,0,0, ,3, , , ,1,2,0, , ,0,0,0, ,1,1,0,2,11
1118252,221,2/4/17,2,1,11,10, , , , , , , , , , , ,0,0,0,1,1,0,0,0,0,0,0,0, ,2, , , ,0,2,0, , ,0,0,0, ,0,1,0,1,11
1118277,1231,2/15/17,2,1,5,12,1,0,0,0,1,0,1,1,0,1,1, , , , , , , , , , , , ,6, ,1,1,2, , , , ,5,1,1,1,5,0,0,0, ,0
1118425,109,2/4/17,2,1,11,9, , , , , , , , , , , ,0,0,0,0,1,1,0,1,0,0,0,0, ,3, , , ,0,2,1, , ,0,0,0, ,0,1,1,2,11
1118852,760,2/6/17,2,1,8,12,1,0,1,0,1,0,0,0,0,0,0, , , , , , , , , , , , ,3, ,2,1,0, , , , ,2,1,1,0,2,0,0,0, ,0
1118934,1055,2/13/17,2,1,7,12,1,1,0,1,1,0,0,0,0,0,0, , , , , , , , , , , , ,4, ,2,2,0, , , , ,2,1,1,0,2,0,0,0, ,0
1118949,537,2/4/17,2,1,11,7, , , , , , , , , , , ,1,0,0,0,1,1,1,0,0,1,0,0, ,5, , , ,1,2,2, , ,0,0,0, ,1,1,1,3,11
1119053,871,2/11/17,2,1,4,12,1,1,0,1,1,1,1,0,0,0,1, , , , , , , , , , , , ,7, ,2,2,2, , , , ,5,1,1,1,4,0,0,0, ,0
1119094,1094,2/13/17,2,1,11,0, , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1, ,12, , , ,3,3,4, , ,0,0,0, ,1,1,1,5,11
1119117,1167,2/14/17,2,1,11,8, , , , , , , , , , , ,1,0,0,1,0,1,0,1,0,0,0,0, ,4, , , ,1,2,1, , ,0,0,0, ,1,1,1,3,11
1119329,857,2/10/17,2,1,11,8, , , , , , , , , , , ,0,1,0,0,1,0,0,1,0,0,1,0, ,4, , , ,1,1,1, , ,0,0,0, ,1,1,1,4,11
1119377,802,2/8/17,2,1,11,5, , , , , , , , , , , ,1,0,1,1,1,1,1,0,0,1,0,0, ,7, , , ,2,3,2, , ,0,0,0, ,1,1,1,3,11
1119390,643,2/5/17,2,1,11,8, , , , , , , , , , , ,0,0,0,1,1,1,1,0,0,0,0,0, ,4, , , ,0,3,1, , ,0,0,0, ,0,1,1,2,11
1119494,1028,2/13/17,2,1,11,10, , , , , , , , , , , ,0,0,0,1,0,0,0,1,0,0,0,0, ,2, , , ,0,1,1, , ,0,0,0, ,0,1,1,2,11
1119503,30,2/4/17,2,1,11,10, , , , , , , , , , , ,0,0,0,1,1,0,0,0,0,0,0,0, ,2, , , ,0,2,0, , ,0,0,0, ,0,1,0,1,11
1119512,1134,2/13/17,2,1,11,8, , , , , , , , , , , ,1,0,0,1,1,1,0,0,0,0,0,0, ,4, , , ,1,3,0, , ,0,0,0, ,1,1,0,2,11
1119517,767,2/6/17,2,1,8,12,0,0,0,1,1,0,0,0,0,0,1, , , , , , , , , , , , ,3, ,0,2,0, , , , ,5,0,1,0,2,0,0,0, ,0
1119528,934,2/13/17,2,1,9,12,1,0,0,0,1,0,0,0,0,0,0, , , , , , , , , , , , ,2, ,1,1,0, , , , ,2,1,1,0,2,0,0,0, ,0
1119578,1082,2/13/17,2,1,11,7, , , , , , , , , , , ,1,0,0,1,1,1,1,0,0,0,0,0, ,5, , , ,1,3,1, , ,0,0,0, ,1,1,1,3,11
1119743,290,2/4/17,2,1,11,9, , , , , , , , , , , ,0,0,0,1,0,0,1,1,0,0,0,0, ,3, , , ,0,1,2, , ,0,0,0, ,0,1,1,2,11
1119805,284,2/4/17,2,1,11,8, , , , , , , , , , , ,0,0,1,1,1,0,0,0,1,0,0,0, ,4, , , ,1,2,1, , ,0,0,0, ,1,1,1,3,11
1119968,505,2/4/17,2,1,9,12,0,0,0,1,1,0,0,0,0,0,0, , , , , , , , , , , , ,2, ,0,2,0, , , , ,2,0,1,0,1,0,0,0, ,0
1120210,370,2/4/17,2,1,10,12,0,0,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1, ,0,0,0, , , , ,5,0,0,0,1,0,0,0, ,0
1120273,921,2/13/17,2,1,11,0, , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1, ,12, , , ,3,3,4, , ,0,0,0, ,1,1,1,5,11
1120366,682,2/5/17,2,1,9,12,1,0,0,0,1,0,0,0,0,0,0, , , , , , , , , , , , ,2, ,1,1,0, , , , ,2,1,1,0,2,0,0,0, ,0
1120373,999,2/13/17,2,1,11,0, , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1, ,12, , , ,3,3,4, , ,0,0,0, ,1,1,1,5,11
1120498,950,2/13/17,2,1,11,10, , , , , , , , , , , ,0,0,0,1,0,1,0,0,0,0,0,0, ,2, , , ,0,2,0, , ,0,0,0, ,0,1,0,1,11
1120925,809,2/6/17,2,1,11,10, , , , , , , , , , , ,0,0,0,1,1,0,0,0,0,0,0,0, ,2, , , ,0,2,0, , ,0,0,0, ,0,1,0,1,11
1121007,883,2/13/17,2,1,11,9, , , , , , , , , , , ,1,0,0,1,1,0,0,0,0,0,0,0, ,3, , , ,1,2,0, , ,0,0,0, ,1,1,0,2,11
1121010,246,2/4/17,2,1,9,12,1,0,0,0,1,0,0,0,0,0,0, , , , , , , , , , , , ,2, ,1,1,0, , , , ,2,1,1,0,2,0,0,0, ,0
1121085,991,2/14/17,2,1,11,10, , , , , , , , , , , ,0,0,0,1,0,1,0,0,0,0,0,0, ,2, , , ,0,2,0, , ,0,0,0, ,0,1,0,1,11
1121119,1009,2/13/17,2,1,11,10, , , , , , , , , , , ,0,0,0,1,1,0,0,0,0,0,0,0, ,2, , , ,0,2,0, , ,0,0,0, ,0,1,0,1,11
1121209,675,2/5/17,2,1,11,8, , , , , , , , , , , ,0,0,0,1,1,1,1,0,0,0,0,0, ,4, , , ,0,3,1, , ,0,0,0, ,0,1,1,2,11
1121239,51,2/4/17,2,1,11,9, , , , , , , , , , , ,0,0,0,1,1,1,0,0,0,0,0,0, ,3, , , ,0,3,0, , ,0,0,0, ,0,1,0,1,11
1121243,594,2/4/17,2,1,11,8, , , , , , , , , , , ,1,0,0,1,1,0,1,0,0,0,0,0, ,4, , , ,1,2,1, , ,0,0,0, ,1,1,1,3,11
1121289,398,2/4/17,2,1,0,12,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , ,11, ,3,2,4, , , , ,5,1,1,1,5,0,0,0, ,0
1121311,297,2/4/17,2,1,8,12,0,0,0,1,1,0,1,0,0,0,0, , , , , , , , , , , , ,3, ,0,2,1, , , , ,3,0,1,1,2,0,0,0, ,0
1121337,907,2/13/17,2,1,7,12,1,0,0,1,0,0,0,0,1,0,1, , , , , , , , , , , , ,4, ,1,1,1, , , , ,5,1,1,1,4,0,0,0, ,0
1121439,1026,2/13/17,2,1,11,10, , , , , , , , , , , ,0,0,0,1,0,1,0,0,0,0,0,0, ,2, , , ,0,2,0, , ,0,0,0, ,0,1,0,1,11
1121448,603,2/4/17,2,1,11,10, , , , , , , , , , , ,1,0,0,0,0,0,0,0,0,0,1,0, ,2, , , ,1,0,0, , ,0,0,0, ,1,0,0,2,11
1121488,372,2/4/17,2,1,7,12,0,0,0,1,1,1,0,0,1,0,0, , , , , , , , , , , , ,4, ,0,2,2, , , , ,3,0,1,1,2,0,0,0, ,0
1121587,683,2/5/17,2,1,8,12,1,0,0,0,1,0,0,0,0,0,1, , , , , , , , , , , , ,3, ,1,1,0, , , , ,5,1,1,0,3,0,0,0, ,0
1121820,1109,2/13/17,2,1,6,12,1,0,0,1,1,0,0,0,0,1,1, , , , , , , , , , , , ,5, ,1,2,0, , , , ,5,1,1,0,4,0,0,0, ,0
1121824,1227,2/14/17,2,1,11,9, , , , , , , , , , , ,1,0,0,1,1,0,0,0,0,0,0,0, ,3, , , ,1,2,0, , ,0,0,0, ,1,1,0,2,11
1121904,858,2/10/17,2,1,11,10, , , , , , , , , , , ,0,0,0,0,1,1,0,0,0,0,0,0, ,2, , , ,0,2,0, , ,0,0,0, ,0,1,0,1,11
1121913,383,2/4/17,2,1,11,4, , , , , , , , , , , ,1,0,1,1,1,1,0,1,0,1,0,1, ,8, , , ,2,3,2, , ,0,0,0, ,1,1,1,4,11
1121913,861,2/10/17,2,1,11,7, , , , , , , , , , , ,1,0,1,0,1,1,0,0,0,0,0,1, ,5, , , ,2,2,0, , ,0,0,0, ,1,1,0,3,11
1121985,497,2/4/17,2,1,11,9, , , , , , , , , , , ,0,0,1,0,1,1,0,0,0,0,0,0, ,3, , , ,1,2,0, , ,0,0,0, ,1,1,0,2,11
1122098,175,2/4/17,2,1,11,8, , , , , , , , , , , ,0,0,0,0,1,0,1,1,0,0,1,0, ,4, , , ,0,1,2, , ,0,0,0, ,0,1,1,3,11
1122107,559,2/4/17,2,1,8,12,0,0,0,1,1,0,0,0,0,0,1, , , , , , , , , , , , ,3, ,0,2,0, , , , ,5,0,1,0,2,0,0,0, ,0
1122246,964,2/13/17,2,1,11,11, , , , , , , , , , , ,1,0,0,0,0,0,0,0,0,0,0,0, ,1, , , ,1,0,0, , ,0,0,0, ,1,0,0,1,11
1122369,1257,2/17/17,2,1,11,8, , , , , , , , , , , ,0,0,0,1,1,1,0,1,0,0,0,0, ,4, , , ,0,3,1, , ,0,0,0, ,0,1,1,2,11
1122397,1255,2/17/17,2,1,5,12,1,0,1,1,1,1,0,0,0,0,1, , , , , , , , , , , , ,6, ,2,2,1, , , , ,5,1,1,1,4,0,0,0, ,0
1122524,391,2/4/17,2,1,9,12,0,0,0,0,1,0,0,0,0,0,1, , , , , , , , , , , , ,2, ,0,1,0, , , , ,5,0,1,0,2,0,0,0, ,0
1122540,311,2/4/17,2,1,8,12,0,0,0,1,0,1,0,0,0,0,1, , , , , , , , , , , , ,3, ,0,1,1, , , , ,5,0,1,1,3,0,0,0, ,0
1122578,403,2/4/17,2,1,7,12,0,1,0,0,1,0,1,0,0,0,1, , , , , , , , , , , , ,4, ,1,1,1, , , , ,5,1,1,1,4,0,0,0, ,0
1122699,866,2/11/17,2,1,11,8, , , , , , , , , , , ,1,0,0,0,0,0,0,1,1,0,1,0, ,4, , , ,1,0,2, , ,0,0,0, ,1,0,1,3,11
1122770,440,2/4/17,2,1,8,12,0,0,0,1,1,0,0,0,0,0,1, , , , , , , , , , , , ,3, ,0,2,0, , , , ,5,0,1,0,2,0,0,0, ,0
1122779,83,2/4/17,2,1,11,9, , , , , , , , , , , ,0,0,0,1,1,0,1,0,0,0,0,0, ,3, , , ,0,2,1, , ,0,0,0, ,0,1,1,2,11
1122917,106,2/4/17,2,1,9,12,0,0,0,1,1,0,0,0,0,0,0, , , , , , , , , , , , ,2, ,0,2,0, , , , ,2,0,1,0,1,0,0,0, ,0
1123034,534,2/4/17,2,1,11,9, , , , , , , , , , , ,0,0,0,1,1,1,0,0,0,0,0,0, ,3, , , ,0,3,0, , ,0,0,0, ,0,1,0,1,11
1123054,1158,2/13/17,2,1,11,0, , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1, ,12, , , ,3,3,4, , ,0,0,0, ,1,1,1,5,11
1123088,794,2/6/17,2,1,9,12,1,1,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , ,2, ,2,0,0, , , , , ,1,0,0,1,0,0,0, ,0
1123094,1073,2/13/17,2,1,7,12,1,0,0,1,1,0,0,0,0,0,1, , , , , , , , , , , , ,4, ,1,2,0, , , , ,5,1,1,0,3,0,0,0, ,0
1123125,1204,2/14/17,2,1,5,12,1,1,0,0,0,1,0,0,1,1,1, , , , , , , , , , , , ,6, ,2,0,2, , , , ,5,1,0,1,4,0,0,0, ,0
1123278,153,2/4/17,2,1,7,12,1,0,0,0,1,1,1,0,0,0,0, , , , , , , , , , , , ,4, ,1,1,2, , , , ,3,1,1,1,3,0,0,0, ,0
1123437,223,2/4/17,2,1,0,12,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , ,11, ,3,2,4, , , , ,5,1,1,1,5,0,0,0, ,0
1123589,119,2/4/17,2,1,8,12,0,0,0,1,1,0,0,0,0,0,1, , , , , , , , , , , , ,3, ,0,2,0, , , , ,5,0,1,0,2,0,0,0, ,0
1123594,138,2/4/17,2,1,11,0, , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1, ,12, , , ,3,3,4, , ,0,0,0, ,1,1,1,5,11
1123715,464,2/4/17,2,1,7,12,0,0,0,1,1,0,0,0,0,1,1, , , , , , , , , , , , ,4, ,0,2,0, , , , ,5,0,1,0,3,0,0,0, ,0
1123715,837,2/7/17,2,1,11,8, , , , , , , , , , , ,1,0,0,1,0,1,1,0,0,0,0,0, ,4, , , ,1,2,1, , ,0,0,0, ,1,1,1,3,11
1123777,254,2/4/17,2,1,11,6, , , , , , , , , , , ,1,0,0,1,0,0,1,1,0,0,1,1, ,6, , , ,1,1,2, , ,0,0,0, ,1,1,1,5,11
1123848,326,2/4/17,2,1,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,0,0,0,0,0,0,0,0,0
1124096,199,2/4/17,2,1,9,12,0,0,0,0,1,0,0,0,0,1,0, , , , , , , , , , , , ,2, ,0,1,0, , , , ,4,0,1,0,2,0,0,0, ,0
1124151,299,2/4/17,2,1,11,9, , , , , , , , , , , ,1,0,0,0,0,0,1,0,0,1,0,0, ,3, , , ,1,0,2, , ,0,0,0, ,1,0,1,2,11
1124208,961,2/13/17,2,1,8,12,1,0,0,0,1,0,0,0,0,0,1, , , , , , , , , , , , ,3, ,1,1,0, , , , ,5,1,1,0,3,0,0,0, ,0
1124289,1051,2/13/17,2,1,0,12,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , ,11, ,3,2,4, , , , ,5,1,1,1,5,0,0,0, ,0
1124293,444,2/4/17,2,1,11,8, , , , , , , , , , , ,1,0,1,1,1,0,0,0,0,0,0,0, ,4, , , ,2,2,0, , ,0,0,0, ,1,1,0,2,11
1124314,503,2/4/17,2,1,8,12,1,0,0,1,1,0,0,0,0,0,0, , , , , , , , , , , , ,3, ,1,2,0, , , , ,2,1,1,0,2,0,0,0, ,0
1124481,910,2/13/17,2,1,11,10, , , , , , , , , , , ,0,0,0,1,0,0,0,0,0,0,1,0, ,2, , , ,0,1,0, , ,0,0,0, ,0,1,0,2,11
1124730,939,2/13/17,2,1,0,12,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , ,11, ,3,2,4, , , , ,5,1,1,1,5,0,0,0, ,0
1124796,732,2/6/17,2,1,8,12,1,0,0,1,1,0,0,0,0,0,0, , , , , , , , , , , , ,3, ,1,2,0, , , , ,2,1,1,0,2,0,0,0, ,0
1124803,931,2/13/17,2,1,9,12,1,0,0,0,1,0,0,0,0,0,0, , , , , , , , , , , , ,2, ,1,1,0, , , , ,2,1,1,0,2,0,0,0, ,0
1124812,881,2/13/17,2,1,7,12,1,0,0,1,1,0,0,0,0,0,1, , , , , , , , , , , , ,4, ,1,2,0, , , , ,5,1,1,0,3,0,0,0, ,0
1124972,956,2/13/17,2,1,6,12,1,0,0,1,1,1,0,0,1,0,0, , , , , , , , , , , , ,5, ,1,2,2, , , , ,3,1,1,1,3,0,0,0, ,0
1125238,616,2/5/17,2,1,3,12,1,1,1,1,1,1,1,1,0,0,0, , , , , , , , , , , , ,8, ,3,2,3, , , , ,3,1,1,1,3,0,0,0, ,0
